id,words
1046265,"{'悲', '垮掉的一代', '情感', '東亞文學', '中文译本', '思考', '隐秘的激情', '残酷', '岛国风物', '人都是逼出来的', '少年时代', 'apple', 'lOveR', '青春志', '人文', '林少華', '火灾', '*村上春树', '09年读', '小說', '刺穿我的灵魂', 'Foreign-Literature', '英国', '中译本', '现当代', '最喜欢的书了', '路途外的风景', '村上的寓言', '村上。', '渡边', '诗意的大地', '深夜读', '高中', 'DD', '旅行', '日语文学', '2007以前', 'nalan的书架', '☻', '村上~', '人生哲理', 'Translation', '文字の', '名家', '直子', '读不懂', '2010.08', '恋曲', '自杀', '我恨这本书', '虚无', '长篇', '小资\u3000青春\u3000日本\u3000哀伤', '文学作品', '外文', '喜欢！', '活下去', '家常读书', '集', '看得村上春树', '小说.', '寻求', '17岁读的', '在路上', '喜欢', '我的书', '字', 'romantic', 'Buy', 'miss', '缱绻小憩', 'japan', '日文小说', '从前', '挪威', '挪威的森林。', '喜欢直子和里面众多的有血有肉的人物', '生活>两性>爱情', '心灵的远足', '借阅', '非主流', '愛。', '2008閱', '对我影响很大的一本书', '这才是青春', '我爱的书', '读的时候很激动', '朝圣之地', '老陈喜欢的', '不错', '村上春数', '休闲读物', '了解~', '始于飞机终在电话', '伤感', '日语', 'Novels', '2006', '万人迷', '消遣书之小说', '我会上树', '大爱', '是否还记得', '【日】村上春树', '少年乱读', '可读两遍以上的小说', '图书馆的家伙', '挪威的森林、爱情、选择', '2.小说', '后现代', '读过', '心灵', '安静', '随笔', '读过但不喜欢的作品', '静', '认真阅读', '艺术', '休闲', '碧落', '哀伤', '忧伤', '长篇小说', '译文', '2010', '小片', '""挪威的森林""', '已收藏', '不像日本的日本', 'fiction', '六月.读', '大学时代', '感伤', '譯', '沉溺', '难看', '娱乐', 'Anthropology', '村上春樹', '2009', '岛国故事', '琐碎', '很村上的感觉', '冬雪夏雨，烟火人间', '17岁', '关于村上', '听别人讲故事', '赶热闹', '已购买', '_村上春樹', '村上春树.', '建筑无关', '不在流血的伤口', '名著', 'W', '2010年阅读', '酸', '感性', '有人说我是里面的绿子', '傻逼', '$大学时读', 'espiritu', '春上', '80后', '村上·舍', '人，都是逼出来的', '自我', '必修名著', '想象力与痛感', 'Sun‘sBook', '不喜欢的风格', 'Pre-2003', '史书上载', 'Life', '游乐园流逝的岁月', '好看', '一个奇妙的旅行', '美丽的世界', '小小文学', '最爱', '失却', '珍藏', '孤独', '纸质书', '青春期', '。。。。就是这样了', '曾经雕刻我的名著们', '闲', '闲书', '书店', '济南外国语学校图书馆', '敢死队', '不喜欢', '当代', 'MyTop10', '创痛', '村上春树', '通俗小说', '看了不多不少几本，还是觉得这本最好。', '一点点黄', '带有黄色情节', '中学时代', '传说中的村上', '需重读', '右手寂寞', '晦涩', '虚空', '2005年读的书', 'OL', 'repeat', '奇异的美丽', '刚看完', '生命', '如花的眼睛', '我的藏书', '那些文字', '性与爱', '小学中学', '小资', '来自洋国', '灵魂', '外国现代文学', 'livre', 'Yer', '私藏书', '且听风吟', 'story', '日本当代文学', '鹅毛笔', '挪威的森林青春', '未寫感想', '一直拒看這本書，現在想看了', '与胖子有关的阅读', '爱情小说', '外国>亚洲>日本', '-村上春树', '村上春树《挪威的森林》', '天上的鳥.', '$doulie文学_幻灭人生', '10分', 'MI', '童书', '路上行走', '电影原著', '写字的男子', '青春性冲动', '初中时的记忆', '.日本', 'suki', '因为电影', '春树', '迷惘', '·日本·', 'qing', '中学·记忆', '浪漫的现实主义', '没读完', '当代的', '@2009年读完', '当代文学', 'Love', '這個年代', 'A-村上春树', '◆', '绿子。', '高中看的', '小说类书籍', '愛情', '女性', '漫画小说', '2001', 'soso', '外国现代小说', '有关爱', '外国文学--日本', '好看滴', '忘记悲伤', '挪威的深林', '神经周期', '奇色幻想', '希望', '经典', '阅读时光', '高中时候当色情书籍看', '文艺', '一语成谶', '焦距。', '成人寂寞', '上海译文出版社。', '村上&吉本', '清冽', '流行', '日本文学', '我读', '涩\u3000色', '青春／忧伤／跟日本无关', '困觉', '春上春树', '日系', '披头士', '青春', '小河', 'M', '很有味', '为了装叉', '小说书', '流行的文字', '上海译文', '干净', '读过的那些故事', '文革题材', '小说_日本', '【外国文学】', '两生花', '小说/散文/戏剧', '正常的又非正常生活', '很虚伪的小资情调', '年轻的病人', '平静而深刻', '村上家', '蝦b善衡圖書館', '忧伤青春', '国外文学', '寂寞', '人物', '我们都这样平凡的让人绝望', '魇', '大师>村上春树', '小说', '个人体', '青春还剩下些什么', '村上村树', 'good', '小兔妖的青春期', '日本文学.', '谁没有些乱七八糟的青春呢', '村上的。', '看过', 'lesbian', '幸福小感伤', '不在', '黑暗的艰难的寻找温暖', 'book', '日译', '已进/持有', '西方文学', '男作家', 'foreign', '伪青春期黄书', '听。', 'LITERATURE', '绝望', '过往的记忆', '忧郁', '必读的经典', '扶桑。。。', '忧伤的青春', 'littérature', '性', 'ChineseVersion', '图书柜子', '2004.', '小说\u3000日本\u3000村上春树\u3000爱情', '再见。', '没读懂的', '我的文学书', '思绪万千', 'bOOk', '无处安放的青春', '全译本……', '现代小说', '小說稗類', '青春文学', 'Japanese', 'Krten读过的书', '{小说}', 'K伯爵的文学书', '林少华', '疗伤', '小说，国外', '譯作', '沙之书', '城市', '绿子', '总是有那么多的语言被他们翻译', '电影', '闲杂小说', '有感触的', '初中', '挪威的森林--寂寞依靠', '东洋文学', '简单', '食物有关', '小说名著', '狂热的生活', '书', '文学', '碎影留痕', 'Novel', '还算经典', '崇名而去', '原野', '冥想', '城市生活心理', '图书馆', 'ezary', '看别人写字', '阅读', '高中生性启蒙教材', '追风筝的人', '音乐', '2007年读过', '小说。', '八卦', '蹉跎的青春', '小资？', '校图书馆藏书', '旧日所读', '已藏', '日本小说', '12345', '亚洲', '★状态', '高中&继续启蒙', '世界观', '我有的书', 'N', '纯的', '外国文学', '【虚构】', '读的电子朗读的\u3000很长时间我需要感动', '灵性爱', '淡淡的', '假期', '亚洲小说', '情', '曾经是最喜欢的书', '身体·为更改实施', '随便看看', '怀旧', '心理学', '西卡。', '鷠看过的书', '大二依旧二', '读了一年半才读完', '不答藏书', '阅读年代', '迷茫', '看了真的能有心灵的交流', '01-06read', 'Stanza', '当代小说', '国外', '傷感', '藏书', '没营养', '喜欢的书', '文字嗜好', '07前', 'Fiction', '森林', '文-乱堆', '文', '2003', 'asfun', '久远', '唯爱', '外国故事。', '村', '◎日本', '图书', '性启蒙', '籍', '日本现代文学', '现实的', 'injune', 'tonylist', '赌书消得泼茶香', '很婉转的爱情', '恋', '一般的书籍', '外国长篇', '读了好多遍，才读懂', '现世安稳，岁月静好', '外国小说', '抒情时代', '奇好', 'C', '2010之前', '以前读的', '『书』', '村上', '§一般小说', '爱书虫', '关于性格补缺的对话', '外', 'G', '我没看懂', 'CHUN5555', '很一般', '生活方式', '爱', '[novel]', '狠黄狠暴力', '日本文化', '翻译小说', ""大白's"", '洋小说', '可爱的人', '一个人的江湖', '阴郁', '成长的迷惘', '<日>', '苏_', '读书', '时间里', '01小说', '人类', 'Literature', '《挪威的森林》', ""Ann's"", '艺术-小说', '童话', '妖精', '爱，温暖', '读物', '青涩年代的性启蒙', '青春的葬礼', '亚洲文学', '心爱作者', '冗长', '情色', '细腻', '玩笑', '感情的细腻流动', '中国文学', '10点でも足りない', '日本文学-村上春树!', '说', '日范儿', '左手孤单', '2008', '思索', '心理', 'JP', '书籍', '生与死', '外国/小说', '看后我对你说的话', '译者-林少华', '漸漸·沉淀', '垃圾', '我们彼此相爱。一座城池为此倒塌。', '和式生活', '村上君', '才情者的小说', '言情/青春/耽美', 'SOSO', '【日本】', '有些畸形的爱', '大学', '地铁', '[library]', '闲读', '村上春树作品', '挪威的森林', '闲散', '未完', '中毒的父母', '不錯', '一颗苦涩的心', 'arths', '隐喻与灵感', '言情', '仙境', '空灵', '抑郁', '心中的经典', '无聊', '白衣年代。', '流离', '易碎的美丽', '小说，文学，村上春树', 'Haruki', '已读完', '笛子有书', '我所看见的', '外國文學。', '外国名著', '缠绵', '迷宫的路', 'shang', '睡前书', '村上春树，', '@书架', '名气', '若干年前看的', '散文', '1980s', '小·说', '西方文化影响', '没有目的的禅', 'Norwegian', '生活', '好书呀', '1.村上春树', '真的很好看', '缺書店', '死亡', '日本，村上春树。', '❤', 'SmallSay', '东俗小说', '闲时翻阅', '迷人', '电子书', '文学>小说', '黄色', '@小说/戏剧', 'iPodTouch', '少年', '私物语', '大学读的', '日本國', '月光女神', '朋友说看了会想要自杀', '玩乐书', '萤', '文学•畅销', '国外小说', '日本@村上春树', 'TYPE:文学', '国外作家', '我喜欢的', '12月的寒冷与温暖', 'AUTHOR:村上春树', '村上春树\u3000挪威的森林', '翻譯小説', '蓝色回忆。', '@很久以前读过了', 'Noble', '外國文學', '虚构', '现代文学', 'O', 'Japanese-Literature', '虚构类', '一本不象话的小说', '文学类', '上海译文出版社', '日本相关', 'fav-writer', '樱花', '日本', '温柔细腻的直子和活脱可爱的绿子', '幽居岁月', '外国', '等待', '0日本', '青春和爱情', '其他小说', '青春物语', '狂爱', '小孩书', '略懂', '现实主义', '06-novel-2', '飘', '文學', '最唯美的爱情``', 'spring', '静谧', '我没有也不想要的书', '颓废', '狐狸', '✖日本✖', '之二遍', 'Non', '爸爸买的', '私藏', '那时候，我是生理有些冲动才读的……', '对书的封面印象很深', 'literature', '成长小说', '村上春树。', '历史', '成长', '流行文学', '我不喜欢村上', 'ノルウェーの森', '挪威森林', ""Kalee's_傳世經典"", 'Haruki_Murakami', '理解不能', 'girl', '真就没有人像我一样不喜欢这本书？', '趣味读物', '感受', 'japanese', '炒熟的思想', '村上春村', '摄影', '不知所措的青春', 'fun', '關於。', '冷酷', '迷惘青春', '时间隧道', '虚拟；纸书', '青苹果', '小说体裁', '中国当代文学', 'allbooks', '情感，小资', '老男人', '中学的时候那个喜欢呐。。。', '文化', '优雅', '非中文文學', 'I', '形而上', '作者莫名其妙就很忧愁', '小说说！', '多读几遍会更有感觉', 'I3', '不健全', '挚爱\u3000挪威的那片森林', '...............................', '懵懂下午的懵懂时光', '爱情', 'Wood', '外國', '身体', '被滥用的情绪和信任', '思想的游荡', '没啥大意思', '自恋', '只这一本书好', '字儿~', '【日本文学】', '小说-村上春树', '别人的想法', '生活>青春', '不配称为文学的小说', 'P', '时髦的村上春树', '我的书架', 'pre-2007', '人性', '日本文學', '听故事', '青春。', '青春小说', '找不到', '人生', '20C', 'LOVE', '另外的一本忧伤', '渴望', '记忆碎片', '经典文学', 'Japan', '1987', '过去读过的，补录', '♠01/小说', '欲望', '日本.村上春树', '小说日本', '被推荐过', '雨中狐狸', '小屋', '和风', '不懂'}"
1084336,"{'心治之书', 'TOT', '火星漫步', '情感', '小狐狸小王子', '赤子之心', '思考', '中', '1940s', '人文', '圖片讀物', '小說', '青少年读物', '自由', '每一年，每一天，', 'Foreign-Literature', '孩子／天真／法国／幻想／忧伤／飞行', '忧郁的不像单纯的王子', '电影改编', '幼稚的成熟着', '我无法实现的梦想', 'life', '×哲学', '人生哲学', '绘本', '长大就不见', '成人童话', '世俗哲学', '畅销书', '小说/散文/随笔/游记/诗歌/神话。', '高中', '小狐狸', '【法国文学】', 'childhood', '儿童读物', '旅行', 'I童', '女子', '墩儿', '圣埃克苏佩里', '人生哲理', '天真的爱情', '用的却是那么简单清新的故事', '小时候', '文字の', '女学生阅读', '回忆', ""干净d'"", '他们推荐', '◎法国', '它们无法归类', '想重讀', '另一个透镜', '插图', '文学作品', '淡淡的缤纷', 'Deutsche', '外文', '喜欢！', '家常读书', '蛇', '小说.', '天真地泯灭', '手绘本', '小孩', '第七学期', 'funny', '喜欢', '小小的故事，大大的感动', '感人', '泡泡', '0002', 'English', '最美的梦境', '恋爱', '盒子', '@.人文', '相遇', '大人的童话', '想看看', '意义', '分手之书...', '我爱的书', '最美的童话', 'provoking', '其實您已對我太不錯', '小书', '情书', '不错', '儿时', '译著。', '80后文学', '伤感', '2006', '万人迷', 'id=', 'francaise', '有关阿信的阅读', '英文', '朋友看过的书', '有趣', '读过', '2005年看过的书', '心灵', '儿童小说', 'Français', '幼', '灵修', '随笔', 'SaintExupéry', '西方', 'PicBook', '流浪者之歌，', '天真', '@绘本', '艺术', '其实不是一部童话', '他在想什么？', '休闲', '欧洲', '诗话', '身心灵', '翻譯作品', '少年时', '欧美小说', '碧落', '看了第一遍', '忧伤', '2010', '初见人生', '小片', '没有这本书', '兒童文學。', '观念', 'fiction', 'shu', 'fivestar', '小王子:玫瑰:星球', '西洋', '童话。。。', '童话/寓言', '哲思', 'outstanding', '欧美', 'neverman推荐', 'wonderful', '优美的语言', '爱的童话', '无用', '乐子。', '记忆里的小王子', '小虎爱读书', '童年有一群亲爱的人。', '阿拉额时代', '现在时.', 'Foxtrot', '小王子，通话，法国', '給學生', '永远', '文学名著', 'AntoinedeSaint-Exupery', '[Ｘ幼`!稚`!.園]', '最重要的是看不见的', '文字', '诗', '名著', 'My-Book', '法国小说', '善良的', 'W', '白云典藏', '小王字', '2011', 'ing', '内心', '通话', 'espiritu', '信仰', '.法國', '永远的童话', 'France', '英文译本', 'SaintExupery', '精神', '智慧', '靈魂終於鑿開了決口', '执着的玩笑罢了', '自我', '大象', '大人该读的书', '魔幻', ""Kalee's_小說"", '好看', 'cult', '小小文学', '大人的童话，永存心间', '最爱', '生活态度', '书香扑鼻', '孤独', '儿时经典', '闲书', '小故事', '小王子；', '从指尖流出', '大学年华', '★视觉', '一楼暧昧的我', '童话，法国', '幻想童话', '经典名著', '法国文学', '最爱的', '玫瑰星球', '流浪记', '成人的童话', 'fav', '倾心剂', '生命', '@童话/神话/奇幻', '如花的眼睛', 'TheLittlePrince', '马振聘', '友人借阅', '我的藏书', '小学中学', '来自洋国', '那些文字', '盲目喜歡的經典外國文學', '外国现代文学', '沙漠', '13岁', '童话，梦想，人生', '寓意', '私藏书', '一些书', '[法国文学]', '翻譯', '且听风吟', 'story', '爱是什么', '鹅妈妈的童谣', '鹅毛笔', '可爱的书', 'Miscellany', '温暖人心', '人生啊人生', '生活绘本', '我认为的经典', '图册', '小说_法国', '童书', '路上行走', 'suki', '欧罗巴风物', '快餐讀物', '迷惘', '文哲类', '属于自己的那朵花', '中学·记忆', '远界', '难释', '有关青春', '当代文学', 'Love', '追忆系列', '◆', '繪本', '2004', '幸福', '寫的是哲理', '未电', '焦中华', '外国现代小说', '经典圣埃克苏佩里', '轻缓的', '想象力', '比童话还美好', '小王子，你', '少儿', '立人乡村图书馆', '初恋', '大地', '童话之旅', '非小说类', '驯养的爱\u3000相信\u3000不属于孩子的童话', '@童书', '希望', '时光难描募。', '永远的钟爱', '打钩', '经典', '温情', '文艺', 'ebook', 'FairyTale', '课本', '最开始的。永远是最纯洁的。', '焦距。', '橘', '法语', '治愈系', '陈信宏', '寓言', '2003-08', '青春溫軟安慰', '我读', '很美', '孩子', '欲购', '青春', '插画', '小河', '喜欢的', '古典', '那些书籍。】', '写给大人的童话', '图本', 'Dream', '可以无限次的读', '很久前的感动', '善良', '童贞', 'santafe', '在手', '溶溶月', '大道理', '我愛的繪本', 'SaintDeExupery', '心灵自由之路', '童心', '感悟', 'fantasy...', '生活的品读', '非我族类', '英语', '温和', '法文', '寂寞', '科幻', '华工时', '小说', '诗与童话', '个人体', '理解', '实用型的工具书', '浅草君', '好书', '小王子', '娃娃家家', '童话\u3000我的玫瑰', '飞机失事', '日积月累－－我的藏书', '童話', '纯真', 'book', '成人', 'classic', '神话与童话', '重光', '童话却讲述的大人的世界', '最好的文字', 'prince', '西方文学', '做人', 'foreign', '宿命', '童趣', '法', '过去的。', 'tale', '哲学类', '未归类', 'fairytale', '过往的记忆', '友谊', '读你千遍不厌倦', '讽刺文学', '大智若愚', '爱的悔悟', '感动', '绘本/童书', '西方文学.', '思想', '缺书店', '图书柜子', '我喜欢，他也喜欢', '童话注定不是遥望的', '思考童话', '艳遇', '值得一读', '没读懂的', '还要点多少遍看过才停止推荐呢？', '§童话', '我的文学书', '之三遍', '无法归类', '肆、心水', 'dare', '名不副实', '珍惜', '现代小说', '圣·埃克苏佩里', '朦胧呢', '时间旅行', 'Favourite-Ones', 'Krten读过的书', '译本', '认识自我', '留在记忆中', '儿童眼光看世界', '无法理解', '2007', '小小王子', '立志', '实物在手', '态度', '爱的学习', '雨亭', '小说名著', '轉。', '书', '一本让老夫潸然泪下', '好好', '童话寓言', '樂園', '文学', '杂', 'Novel', '星球', 'jungle', '干净童话', '人与人', '【法国】', '读字', '与青春有关的日子', '有点伤感', 'db250', '我的小王子啊', '图书馆', '寻找', 'French', 'ezary', '很棒', '看别人写字', '口、口、犬', '译作', '永远的收藏', 'tea', '蔡康永', '阅读', '童话。悲伤。', '小说。', '帽子', '<法>', '校图书馆藏书', '图', '法国。圣埃克苏佩里。', '法国', '窩心', '衷爱的书', '孩子喜欢的形式，探究成人的内心', '正心明理', '★状态', '兒童適宜', '我有的书', '童话与神话', '呓语', '外国文学', '读给自己的童话', '哲学意识流', '麦田', '欧洲文学', '儿童文学', '原版', '玫瑰', '离。', '倔强，纯美', '心理学', '西卡。', '随便看看', '浪漫', '随风而逝的笑声', '星星', '法國', '国外', '喜欢的书', '07前', 'D-浏览-小说', 'classics', 'Fiction', '想象', '名声在外', '2003', '法兰西', '心心♥', 'asfun', '自闭的时候', '幸福的时光', '童年入眼', '小馆里的书——小说', '0外国', '陪我長大', '那支玫瑰', '哲理', '图书', '麦子的颜色', '拥有的', '籍', 'injune', 'FR', 'TEOTIHUACA2N', '外国小说', '小王子。', '小人书', '真', '童话\u3000美丽', '兒童文學', '奇幻', '夏天里的躁热', '【儿童文学】', '经典\u3000童话', '『书』', '【夜间飞行】', '二楼可以讲给别人听的我', '四楼总是被吸引的我', '爱', '为什么累了', '童年', '洋小说', '一个人的江湖', 'Salu', 'Saint-Exupéry', '古典文学&名著经典', '我想要得单纯', '永遠的小王子。', '苏_', '人类', 'Literature', '王子', 'love', '童话', '美文', '童话还是寓言', '法國文學', '给大人的童话', '我的挚爱', '书城', '东东', '中国文学', '翻譯小說', '先锋购书', '《小王子》', '欧美文学', '譯文', '自我管理', '2008', '收藏', '王子。', '心理', '永无岛', '书籍', '夜莺与玫瑰花', '外国/小说', ""we'are"", '好文字不是盖的', '教育', '我的心中每天开出一朵花', '私。', '玫瑰和狐狸', '启蒙', '外国儿童文学', '小SiSi', '美好。。感动。。', '美而伤感', '童年的日子', 'Prince', '我称之为经典。', '大学', '至爱的文字', '五个星儿！', '艺学作品', '没有真相的哲学', '驯养', '4star看值', '历程', '幾米', '哲學', 'fairy.f', '三楼偶尔也随波逐流的我', '美妙', '哲学童话', '仙境', '抑郁', '心中的经典', '纯真的梦', '圖畫書', '我看过的五颗星好书', '待再读', 'touching', '一辈子的印记', '让我明白了些什么', '遥远的从前曾经读过', 'litter', '成人的儿童书', '温暖', '外國文學。', '外国名著', '可爱', '★★★★', '精致', '童話。', '思维/心理/人格', 'AntoinedeSaint-Exupéry', '爱智慧', '名气', '长大', '敏感', '神话、魔幻与童话', '法忢', '散文', 'None', '小·说', '关于生活', '奇幻小说', '生活', '几米', 'Saint-Exupery', '❤', '柔软故事', '育儿', '经典书籍', 'WELL', '有声读物', 'price', '我的最爱', '记载我的豆蔻年华', '读的', '西欧', '心灵的震憾', 'read-like-children', '外国文学-日本以外地区', '[小王子]', '漫画读本', '与幻想相关', '童话故事', '[法]圣埃克苏佩里', 'Momo', '西文小说', '童年珍藏', '圣・埃克苏佩里', '玩乐书', '我手里有的', '文学•畅销', '国外小说', '完美保留。', '陪我长大的童话', '2002.', 'TYPE:文学', '国外作家', 'master', '心理寓言', 'remexwang', '诺言', '圣埃克絮佩里', 'MF', '闲杂童话', '感觉会流泪', 'reading', '我怀念的', '國外', '會哭', '新知', '童话.', '@很久以前读过了', '@.绘本', '该看看', '外國文學', '法语教学', '虚构', '现代文学', '简单生活', '我的推荐', '外国经典', '玫瑰花', '虚构类', '小品', '童', '难忘', '12直到18岁时。', '外国', '深刻', '自然', '經典', '小孩书', 'AntoineDeSaintExupéry', '略懂', 'latee', '向大师致敬！！！', '绘图本', '文學', '叶沙推荐', '那片记忆', 'Cc~', 'FINE..', '狐狸', '妙妙推荐，这个下午被感动', '梦想', 'intersting', '寻觅', '童童童话', 'literature', '涂鸦绘本', '珍珠', '牛x', '小时就知', '成长', ""Kalee's_傳世經典"", '完善思想类', '2010.04', '髓·冥', '漫画', '现当代文学', 'fun', '故事', '你还好吗', '關於。', '秘密', '等爱的狐狸', '人民文学出版社', '起床书', '童话绘本', '經典作品', '虚拟；纸书', '青苹果', '小说体裁', '亲爱的推荐', '经典作品', '儿童', '倘若带我去此梦境。', '拥有自己的小家时书架上的书', '社会', 'AUTHOR:圣埃克絮佩里', '文化', '第三视线', '纯真的', '完整的蟒蛇和剖开的蟒蛇', '童话外国文学', '小说说！', '爱情圣经', '这个版本的小王子', '囡囡', '爱情', '外國', '永远的童话。', '被滥用的情绪和信任', 'princess', '没啥大意思', '字儿~', 'Antoine_de_Saint-Exupéry', '魔法', '值得再读', '花', 'P', '古典文學', '双儿', '我的书架', '最让人感动的童话', 'pre-2007', '在我身边开了花', '人性', '拥有一颗会笑的星星', '绿色书架', '经典！！！', 'Fairy', '外文名著', '子夜书社', '很少有让我哭的', '人生', '文字-法国', 'LOVE', '哲学', '在寻找中，去爱胜过被爱', '我爱的童话', '童書', '唯美', '经典文学', '翻译', '幻想', '西方名著', 'Fairytale', 'bb', '雨中狐狸', '我的精神家园', '给我一个薄荷味的童话', '世事'}"
